,number,value,datetime_start,datetime_complete,duration,params_batchnorm,params_batchsize,params_beta_1,params_beta_2,params_dense_dropout_factor,params_epsilon,params_input_dropout_factor,params_learning_rate,params_nb_dense_layers,params_num_hidden0,params_num_hidden1,params_num_hidden2,params_num_hidden3,params_num_hidden4,params_num_hidden5,params_num_hidden6,params_num_hidden7,params_num_hidden_input,state
33,33,0.5740582346916199,2021-08-05 02:53:33.802514,2021-08-05 02:56:04.411240,0 days 00:02:30.608726,True,512,0.5441662226784848,0.10438016248429421,0.2735843607849368,0.0014917523841179634,0.2990183699072223,0.0002019827898515909,2,102.74143796727147,49.12674931344454,,,,,,,156.8237555783204,COMPLETE
34,34,0.5946308374404907,2021-08-05 02:56:04.459282,2021-08-05 02:58:23.911880,0 days 00:02:19.452598,True,512,0.3577553095720567,0.13091079014011842,0.1605388510200933,7.89613526009775e-05,0.3651808395018106,0.0005920796255073302,2,175.80986556940078,112.19283919043494,,,,,,,128.715167066169,COMPLETE
35,35,0.5716137290000916,2021-08-05 02:58:23.955919,2021-08-05 03:00:43.529626,0 days 00:02:19.573707,True,512,0.37963598530238946,0.13042186829745203,0.16097606917848373,5.1335121575986395e-05,0.3683958923995818,0.0007476193404300563,2,204.461687219494,72.54045237936035,,,,,,,95.22212704997816,COMPLETE
36,36,0.45950284600257874,2021-08-05 03:00:43.580672,2021-08-05 03:01:38.851849,0 days 00:00:55.271177,True,512,0.5465046807740679,0.10336881259379382,0.10329094663165037,0.0005374356367213006,0.48761365467119827,0.0028467801323874913,1,68.45319420762128,,,,,,,,132.56084564695053,COMPLETE
37,37,0.5752068758010864,2021-08-05 03:01:38.902896,2021-08-05 03:04:20.985035,0 days 00:02:42.082139,True,512,0.2831274602568397,0.21338437530809884,0.2140381884217665,1.9597956831894775e-05,0.25138846973006435,0.00025836463051735916,2,163.58118569085758,36.12614390973104,,,,,,,73.68516974398581,COMPLETE
38,38,0.46640944480895996,2021-08-05 03:04:21.037082,2021-08-05 03:07:51.655285,0 days 00:03:30.618203,True,512,0.7157580649803212,0.16250944120822902,0.1643787496143653,0.0023972389248039373,0.35850450681834584,0.0006473550838836317,4,59.996683215197294,107.19943402533087,7.432407958416765,4.207857815153856,,,,,125.96775805908659,COMPLETE
39,39,0.17752481997013092,2021-08-05 03:07:51.700326,2021-08-05 03:08:44.173961,0 days 00:00:52.473635,False,512,0.408479472243622,0.1323847050659248,0.11278112482082597,0.00010342217766049309,0.4262974522942502,0.00038442780244476885,1,281.94553674517897,,,,,,,,194.86456365323144,COMPLETE
40,40,0.5556357502937317,2021-08-05 03:08:44.225009,2021-08-05 03:10:56.529115,0 days 00:02:12.304106,True,512,0.3528384637193865,0.19061984366546347,0.05953850574836178,0.00037622442720425877,0.31537953370715904,0.0012080716431990893,3,93.04354681845977,61.732295466747814,28.91837326103027,,,,,,80.26673361209224,COMPLETE
41,41,0.5813772082328796,2021-08-05 03:10:56.580162,2021-08-05 03:13:24.734659,0 days 00:02:28.154497,True,512,0.19593714527341355,0.37745472942495134,0.2627405357847132,8.42973796922516e-05,0.26286700321629947,0.0004526414949982975,3,129.77905505096487,152.6996223840713,19.64629563018482,,,,,,162.34348977514182,COMPLETE
42,42,0.5649868845939636,2021-08-05 03:13:24.773695,2021-08-05 03:16:53.304001,0 days 00:03:28.530306,True,512,0.2821904038956511,0.22248208086945986,0.32081614516256624,5.390034729738788e-05,0.237995906215161,0.00031303215780432606,3,178.54660327879233,99.31722609242065,8.426821007682324,,,,,,154.37254100260637,COMPLETE
43,43,0.4102877378463745,2021-08-05 03:16:53.349042,2021-08-05 03:30:40.754172,0 days 00:13:47.405130,True,32,0.4909460000072669,0.2617232246163371,0.25891463511870133,0.00021801325392019794,0.3444414551568785,0.0005847970000665817,2,79.67894949887577,164.02800831559048,,,,,,,114.0432272073004,COMPLETE
44,44,0.49846845865249634,2021-08-05 03:30:40.806219,2021-08-05 03:33:49.500520,0 days 00:03:08.694301,True,512,0.2059318108877901,0.15532254511339885,0.17608129646765988,0.0012536795224300874,0.40585631890633594,0.0009021779721130324,4,111.44241617056836,36.87042216607212,21.125188177527928,6.444473742354257,,,,,144.7859915012062,COMPLETE
45,45,0.07570759207010269,2021-08-05 03:33:49.551566,2021-08-05 03:34:26.775358,0 days 00:00:37.223792,False,512,0.2791731698868762,0.31530916141864634,0.21186601320468454,0.003355356810619136,0.2637974429658449,0.00015234809653934028,3,235.88898854154394,25.717469027047834,5.057680914038413,,,,,,183.76251996826522,COMPLETE
46,46,0.5726445317268372,2021-08-05 03:34:26.820399,2021-08-05 03:36:33.196124,0 days 00:02:06.375725,True,512,0.15152684103620404,0.1001932293643089,0.3026560066630497,1.1409862626708951e-05,0.31347038757006007,0.00041375916377142387,1,142.88639453780212,,,,,,,,207.40132565098284,COMPLETE
47,47,0.4031602442264557,2021-08-05 03:36:33.248171,2021-08-05 04:27:08.903983,0 days 00:50:35.655812,True,16,0.4416659322080928,0.11951654403151103,0.21901146166675686,0.042109320412289784,0.3449255338741114,0.00020299879759037338,2,53.040637484679316,9.415174249507928,,,,,,,121.73271318502468,COMPLETE
48,48,0.4639207124710083,2021-08-05 04:27:08.960034,2021-08-05 04:29:21.057954,0 days 00:02:12.097920,True,512,0.21369132467261379,0.363429520291704,0.26893372826290723,2.8522065631482425e-05,0.2324870742719799,0.001714244468958628,4,77.82246077290536,97.62133374935239,35.29924372050283,9.662966517115423,,,,,93.8228328341389,COMPLETE
49,49,0.07611992955207825,2021-08-05 04:29:21.113003,2021-08-05 04:36:08.517852,0 days 00:06:47.404849,False,32,0.26592639262618845,0.17506962429488046,0.15501092933061372,8.691981383741474e-05,0.4784547128028185,0.0105043916595551,2,171.0300895445913,133.30283584400814,,,,,,,173.3082474369841,COMPLETE
50,50,0.459900438785553,2021-08-05 04:36:08.563894,2021-08-05 04:38:21.890930,0 days 00:02:13.327036,True,512,0.6592659631708814,0.13781841656303281,0.35528202989450797,0.00030861082668943627,0.2734927007018098,0.0002603086197161106,3,100.15777494236359,208.01898713990852,12.595088924266058,,,,,,44.677918833008555,COMPLETE
51,51,0.5136217474937439,2021-08-05 04:38:21.949984,2021-08-05 04:40:52.727862,0 days 00:02:30.777878,True,512,0.18720125210857497,0.4017945519109935,0.18357545878870485,0.00011600305289616733,0.28892460664367414,0.0005079851592072681,3,131.7593583829635,147.2767530234733,16.598295334862108,,,,,,36.86028091950742,COMPLETE
52,52,0.5705092549324036,2021-08-05 04:40:52.779910,2021-08-05 04:44:06.058370,0 days 00:03:13.278460,True,512,0.20082937502501097,0.4604760413469189,0.22596601025092455,3.284290482335191e-05,0.32655072470051427,0.0004454725586548004,4,197.93995754189382,66.53746338177787,14.60394228319068,19.94511620884594,,,,,145.5375855062142,COMPLETE
53,53,0.49092864990234375,2021-08-05 04:44:06.110416,2021-08-05 04:46:45.988556,0 days 00:02:39.878140,True,512,0.29893573124053563,0.3706263820694525,0.29569519737269795,1.1769145831361034e-05,0.3061329878529127,0.0009142322309369479,3,41.31521258949832,84.60461084438022,9.195875930378575,,,,,,171.89826127699325,COMPLETE
54,54,0.6015374064445496,2021-08-05 04:46:46.042606,2021-08-05 04:49:26.742492,0 days 00:02:40.699886,True,512,0.24314312995735723,0.2523733098951293,0.24997142675699327,0.0007541273121674031,0.17081901346887576,0.0003526649513724376,2,134.97141060188585,147.15444985502867,,,,,,,124.66271430183694,COMPLETE
55,55,0.6021706461906433,2021-08-05 04:49:26.802545,2021-08-05 04:52:35.309675,0 days 00:03:08.507130,True,512,0.250179321490571,0.24920374721589006,0.2562549718128527,0.0007288678379339789,0.18068550480562034,0.00029746656887771677,1,268.46755408848526,,,,,,,,104.7781310794337,COMPLETE
56,56,0.5485818386077881,2021-08-05 04:52:35.359720,2021-08-05 05:04:32.582827,0 days 00:11:57.223107,True,64,0.23822163459053378,0.26522562947094896,0.2532055144932133,0.005143357954824683,0.1798904018372707,0.00033448754187958185,1,346.7942638011364,,,,,,,,81.62343466451061,COMPLETE
57,57,0.3128589391708374,2021-08-05 05:04:32.643882,2021-08-05 05:23:45.524482,0 days 00:19:12.880600,True,16,0.3656195305218534,0.2439665423712223,0.32238660092206695,0.0012697341469277534,0.16427085427595395,0.0013793590092260586,1,267.04651261641607,,,,,,,,104.5129257917674,COMPLETE
58,58,0.6290460228919983,2021-08-05 05:23:45.592544,2021-08-05 05:27:45.792601,0 days 00:04:00.200057,True,512,0.31637908155174665,0.19247656867407223,0.1994880480877103,0.011616701754506574,0.211569425770996,0.00014898473302445378,2,419.3187606034734,41.48724699075012,,,,,,,117.93245294034408,COMPLETE
59,59,0.5639413595199585,2021-08-05 05:27:45.849654,2021-08-05 05:31:33.648453,0 days 00:03:47.798799,True,512,0.25272231145827223,0.19309887684435542,0.143616924671521,0.01601715806210502,0.1786667073510591,0.00013121234449762885,1,227.24510738765628,,,,,,,,112.41535605024688,COMPLETE
60,60,0.24748916923999786,2021-08-05 05:31:33.702501,2021-08-05 05:36:17.060737,0 days 00:04:43.358236,True,512,0.22719760092040056,0.23538438093098502,0.19631370522348224,0.7350427940485067,0.21427972968060532,0.00020795444641589827,2,412.22263610739753,29.90955428289579,,,,,,,99.84180105613655,COMPLETE
61,61,0.6117721796035767,2021-08-05 05:36:17.109783,2021-08-05 05:41:08.388209,0 days 00:04:51.278426,True,512,0.3030192978909279,0.3248444072309113,0.1757712369389839,0.049258749188255055,0.1432319379617001,0.0002874915610053822,2,292.72751128527034,14.28333539519089,,,,,,,122.18261365825887,COMPLETE
62,62,0.6115365624427795,2021-08-05 05:41:08.439255,2021-08-05 05:49:37.266176,0 days 00:08:28.826921,True,512,0.3056823788136576,0.32762568979248125,0.17458036254219444,0.06494011170145912,0.10860635502020123,0.00016811841890962867,2,296.9452328135775,13.818661216337624,,,,,,,121.94492503195377,COMPLETE
63,63,0.5375519394874573,2021-08-05 05:49:37.331234,2021-08-05 05:56:40.067001,0 days 00:07:02.735767,True,512,0.4078007561166464,0.3126584820536936,0.1738795480174251,0.08504533503671995,0.10454908011555812,0.00010640285583213086,1,320.5684835170949,,,,,,,,118.67163863453816,COMPLETE
64,64,0.4842134714126587,2021-08-05 05:56:40.128055,2021-08-05 06:17:22.005450,0 days 00:20:41.877395,True,256,0.1683954117267995,0.3351210591313662,0.12228395785358434,0.5296115206100079,0.14039598914380536,0.00016872688056527107,2,404.31246630676657,14.229875894727174,,,,,,,87.56676271050571,COMPLETE
65,65,0.6092686653137207,2021-08-05 06:17:22.052493,2021-08-05 06:21:41.402935,0 days 00:04:19.350442,True,512,0.25784760896322106,0.28978715228406904,0.18777508880893762,0.010242075998035616,0.050050215589692415,0.0002631160996514497,2,292.5646121208065,16.769736294697434,,,,,,,132.20816563666514,COMPLETE
66,66,0.44543927907943726,2021-08-05 06:21:41.441970,2021-08-05 06:29:18.778145,0 days 00:07:37.336175,True,512,0.2587520654760844,0.29115391366929066,0.18932196414379956,0.2755494540082487,0.08265186256017046,0.00013120595060898526,1,280.99703807727957,,,,,,,,141.48291236147753,COMPLETE
67,67,0.4605189561843872,2021-08-05 06:29:18.827190,2021-08-05 07:02:19.425207,0 days 00:33:00.598017,True,32,0.30244733430494203,0.4723886335684683,0.24924969894248056,0.036460556217521055,0.062202264933578236,0.0002504511599199265,2,372.3182458688916,4.7619235544508545,,,,,,,102.76522695737881,COMPLETE
68,68,0.5841015577316284,2021-08-05 07:02:19.473249,2021-08-05 07:22:58.436998,0 days 00:20:38.963749,True,64,0.21640579533131477,0.24781581020267512,0.22820526482183434,0.01367587506301392,0.049213268831231886,0.0002358611163180415,1,433.76154275733296,,,,,,,,71.0927415242323,COMPLETE
69,69,0.6114776134490967,2021-08-05 07:22:58.486043,2021-08-05 07:25:43.483830,0 days 00:02:44.997787,True,512,0.24664450118007614,0.2853167230569577,0.1474805301813005,0.008848078822709767,0.10108873399162978,0.00032344003578031684,2,489.88940857132815,15.264850037560574,,,,,,,119.86252293476653,COMPLETE
70,70,0.07570759207010269,2021-08-05 07:25:43.522865,2021-08-05 07:26:14.966410,0 days 00:00:31.443545,False,512,0.23731096276656222,0.28829802990726877,0.14147150074819287,0.0969439576622851,0.11402012760283195,0.00015228956960926552,2,311.3680800439346,15.590829582406396,,,,,,,64.09943874694602,COMPLETE
71,71,0.6162341833114624,2021-08-05 07:26:15.005445,2021-08-05 07:29:00.754915,0 days 00:02:45.749470,True,512,0.25910314747526325,0.3234605845345559,0.17937856920206632,0.005720049831252624,0.16227095312197098,0.00029376483716969106,2,357.6183684883261,11.41277491827338,,,,,,,120.57258227676407,COMPLETE
72,72,0.6055135130882263,2021-08-05 07:29:00.791949,2021-08-05 07:31:38.955533,0 days 00:02:38.163584,True,512,0.26087195738012614,0.32524506414039817,0.09576128049162912,0.007685679051394804,0.1586810068095151,0.0003204084682810564,2,506.958245729438,11.167724962433553,,,,,,,119.82450615989362,COMPLETE
73,73,0.613288938999176,2021-08-05 07:31:38.993566,2021-08-05 07:36:09.338989,0 days 00:04:30.345423,True,512,0.27874396718877364,0.33757331775397226,0.08202421097398449,0.006611222252809249,0.151446262521753,0.00010146080091823521,2,444.3563263562069,11.21804320775421,,,,,,,111.4522545291564,COMPLETE
74,74,0.2844962179660797,2021-08-05 07:36:09.386032,2021-08-05 07:37:54.963878,0 days 00:01:45.577846,True,512,0.2936043824411033,0.32324502224191837,0.07223433642028676,0.007714141692048194,0.1018037976763593,0.0533110113829997,2,463.6271266711991,10.67285016029965,,,,,,,114.11383775345841,COMPLETE
75,75,0.6148204803466797,2021-08-05 07:37:55.021932,2021-08-05 07:43:27.214500,0 days 00:05:32.192568,True,512,0.3418368539694143,0.43553348308452133,0.09508905430639626,0.008737226871024446,0.15355876366586543,0.00010311951734194858,2,506.9081663526931,10.837937680942655,,,,,,,132.5561804684036,COMPLETE
76,76,0.5849704146385193,2021-08-05 07:43:27.264545,2021-08-05 07:50:57.231031,0 days 00:07:29.966486,True,512,0.34047006653441575,0.42912598689034476,0.04500157701375338,0.029390176762662448,0.13139521881233301,0.0001229807593179526,2,367.32816929127375,6.84729169862337,,,,,,,132.7046900479512,COMPLETE
77,77,0.5940564870834351,2021-08-05 07:50:57.284079,2021-08-05 08:07:42.726834,0 days 00:16:45.442755,True,256,0.3927850002500383,0.503391580483432,0.12359322479929934,0.05327965786913495,0.017153345969932662,0.00010488996188651792,3,482.9343986700023,18.03950126531588,416.6388499722256,,,,,,147.50548270582297,COMPLETE
78,78,0.6036432981491089,2021-08-05 08:07:42.777881,2021-08-05 08:12:43.110527,0 days 00:05:00.332646,True,512,0.3158716600038433,0.3430252683937281,0.11355317923440764,0.023660027378469246,0.14768408114265758,0.00017899632277832672,2,503.5103205789771,8.149270673200533,,,,,,,85.92422780122351,COMPLETE
79,79,0.5249757170677185,2021-08-05 08:12:43.153565,2021-08-05 09:06:52.804646,0 days 00:54:09.651081,True,16,0.45236159762901057,0.6045757103633755,0.09107122035095373,0.00499464398712029,0.07543365544603534,0.00010167760276147178,2,320.8256010816457,12.86393761459636,,,,,,,134.9354039450953,COMPLETE
80,80,0.5886961221694946,2021-08-05 09:06:52.856693,2021-08-05 09:12:58.682570,0 days 00:06:05.825877,True,512,0.27592180675660594,0.28431223429515795,0.07695233513606133,0.009901908064789251,0.09669664994678565,0.00014861982659040111,3,407.99294329004374,19.11657268857259,5.708310863038541,,,,,,98.50499587049588,COMPLETE
81,81,0.6149235963821411,2021-08-05 09:12:58.733617,2021-08-05 09:17:48.037250,0 days 00:04:49.303633,True,512,0.3419893894632141,0.3030286905686156,0.03402521457739138,0.02125832310549718,0.1580640968232385,0.00021600464458170802,2,502.94081367434916,13.037072822714386,,,,,,,120.66115294464569,COMPLETE
82,82,0.6181191802024841,2021-08-05 09:17:48.088295,2021-08-05 09:22:44.110029,0 days 00:04:56.021734,True,512,0.3328334447454975,0.3007121911604336,0.028099631965060365,0.019788959410553537,0.20394297276059856,0.00021317782250631368,2,344.51521165024377,23.413412639602647,,,,,,,109.43612726515627,COMPLETE
83,83,0.6208876967430115,2021-08-05 09:22:44.149064,2021-08-05 09:27:17.743438,0 days 00:04:33.594374,True,512,0.3578520231434655,0.2267853114313969,0.022036956972932023,0.017601843080195807,0.2028624582862718,0.00021309277068480418,2,348.3072255494786,22.537328209533438,,,,,,,113.31869509561693,COMPLETE
